Title,Video ID,Published At,Keyword,Likes,Comments,Views,avg_comment_likes,total_comment_likes,num_comments,avg_sentiment,pos_comments,neg_comments,neu_comments,year,month,dayofweek,is_weekend,video_age_days,title_len_chars,title_len_words,title_exclamations,title_questions,title_emojis,title_upper_words,title_uppercase_ratio,title_has_numbers,likes_per_1000_views,comments_per_1000_views,comments_to_likes_ratio,share_pos_comments,share_neg_comments,share_neu_comments,kw_animals,kw_apple,kw_asmr,kw_bed,kw_biology,kw_business,kw_chess,kw_cnn,kw_computer science,kw_crypto,kw_cubes,kw_data science,kw_education,kw_finance,kw_food,kw_game development,kw_gaming,kw_google,kw_history,kw_how-to,kw_interview,kw_literature,kw_lofi,kw_machine learning,kw_marvel,kw_mathchemistry,kw_minecraft,kw_movies,kw_mrbeast,kw_mukbang,kw_music,kw_news,kw_nintendo,kw_physics,kw_reaction,kw_sat,kw_sports,kw_tech,kw_trolling,kw_tutorial,kw_xbox,log_Views,log_Likes,log_Comments,log_total_comment_likes,log_avg_comment_likes,Viral
The math you actually need to know for data science.,eJtHzkMy_1k,2021-04-26,data science,26837,555,559680,2.8,28,10,2.0,10,0,0,2021,4,0,0,485,52,10,0,0,0,0,0.023809523809523808,0,47.95061463693539,0.9916380789022298,0.020680403919961246,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.235122257546056,10.197574072660903,6.320768294250582,3.367295829986474,1.33500106673234,0
Data Science Full Course | Learn Data Science in 3 Hours | Data Science for Beginners | Edureka,aGu0fbkHhek,2019-03-17,data science,12875,354,317372,6.3,63,10,1.6,6,0,4,2019,3,6,1,1256,95,15,0,0,0,0,0.16216216216216217,1,40.56753588848418,1.1154103071474484,0.02749514563106796,0.6,0.0,0.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.667833017293544,9.463120392418698,5.872117789475416,4.1588830833596715,1.9878743481543455,0
FASTEST Way to Become a Data Analyst and ACTUALLY Get a Job,AYWLZ1lES6g,2022-07-11,data science,712,130,17259,118.0,1180,10,1.8,8,0,2,2022,7,0,0,44,59,12,0,0,0,2,0.4375,0,41.25383857697433,7.532301987368909,0.18258426966292135,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.756146964637418,6.569481420414296,4.875197323201151,7.074116816197362,4.77912349311153,0
Data science roadmap: What skills you should learn first?,ylOILe-Sc-w,2021-08-06,data science,14986,616,324079,25.3,253,10,2.0,10,0,0,2021,8,4,0,383,57,9,0,1,0,0,0.0425531914893617,0,46.24181141018085,1.9007711082791543,0.0411050313626051,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.688745677876572,9.614938437644996,6.424869023905388,5.537334267018537,3.269568939183719,0
DATA SCIENTIST CAREER STORY (how I became a data scientist &amp; revealing my salaries),A2v4_SFd9Cc,2022-02-20,data science,1738,100,32054,3.1,31,10,1.9,9,0,1,2022,2,6,1,185,87,14,0,0,0,4,0.35714285714285715,0,54.221002059025395,3.1197354464341425,0.05753739930955121,0.9,0.0,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.375208456421358,7.461065514354283,4.61512051684126,3.4657359027997265,1.410986973710262,0
How to choose between software engineering and data science | 5 Key Considerations,JUkSeqe1eYQ,2020-07-22,data science,36835,1265,1456270,223.9,2239,10,1.7,7,0,3,2020,7,2,0,763,82,12,0,0,0,0,0.04411764705882353,1,25.294073214445124,0.8686575978355662,0.03434233745079408,0.7,0.0,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.19138961679303,10.514230906841258,7.143617602704121,7.7142311448490855,5.41565585896527,0
👩🏻‍💻 How to learn Data Science FASTER,lpSw_RAPmgc,2022-05-21,data science,3252,331,99774,6.3,63,10,2.0,10,0,0,2022,5,5,1,95,37,6,0,0,2,1,0.3333333333333333,0,32.59366167538637,3.3174975444504584,0.10178351783517835,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.510672929916934,8.087332926473351,5.805134968916488,4.1588830833596715,1.9878743481543455,0
Python Machine Learning Tutorial (Data Science),7eh4d6sabA0,2020-09-17,data science,7555,442,295344,108.9,2178,20,2.0,20,0,0,2020,9,3,0,706,47,6,0,0,0,0,0.15,0,25.580340213446014,1.4965599436589199,0.0585043017868961,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.595899443524875,8.9300972286214,6.093569770045136,7.68662133494462,4.699570861409576,0
Is Data Science Dying?,2qVWurPFwfc,2021-11-19,data science,582,33,10129,75.1,751,10,1.5,6,1,3,2021,11,4,0,278,22,4,0,1,0,0,0.2222222222222222,0,57.45878171586534,3.2579721591470037,0.05670103092783505,0.6,0.1,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.22325659724273,6.368187186350492,3.5263605246161616,6.62273632394984,4.33204826486764,0
A Day in the life of a Data Analyst in Chicago,gamjNp2CToQ,2022-05-19,data science,3765,74,85503,37.1,371,10,1.8,9,1,0,2022,5,3,0,97,46,11,0,0,0,0,0.1388888888888889,0,44.03354268271289,0.8654667087704525,0.019654714475431607,0.9,0.1,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.356318437456263,8.233768709217097,4.31748811353631,5.918893854273146,3.6402142821326553,0
DATA SCIENCE INTERVIEW GUIDE | every type of interview question explained,PNr51ZJkoBU,2022-02-24,data science,19969,621,578389,3.0,30,10,1.5,7,2,1,2022,2,3,0,181,73,10,0,0,0,4,0.4032258064516129,0,34.52520708381383,1.0736718713530167,0.031098202213430817,0.7,0.2,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.268003660603929,9.901986426409861,6.432940092739179,3.4339872044851463,1.3862943611198906,0
Data Scientist vs Data Analyst vs Data Engineer: What&#39;s the difference?,XW0YptcgZSk,2022-04-29,data science,29589,950,718461,16.0,160,10,1.5,6,1,3,2022,4,4,0,117,75,13,0,1,0,0,0.1206896551724138,1,41.18386384229624,1.3222707982757589,0.03210652607387881,0.6,0.1,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.48486809514157,10.295191745394256,6.85751406254539,5.081404364984463,2.833213344056216,0
3 Types of Data Science Interview Questions,4Z6lxfglvUU,2018-07-01,data science,43704,1543,800364,134.2,1342,10,1.6,6,0,4,2018,7,6,1,1515,43,7,0,0,0,0,0.1388888888888889,1,54.605154654632145,1.9278728178678701,0.03530569284276039,0.6,0.0,0.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.592823152599681,10.685217791014589,7.342131730584722,7.202661196523238,4.906755163608864,0
How I Would Learn to be a Data Analyst,CC66RXeTn_4,2022-01-05,data science,20106,616,435863,62.6,626,10,1.8,8,0,2,2022,1,2,0,231,38,9,0,0,0,0,0.2,0,46.12917361648041,1.413288120349743,0.030637620610762955,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.985085547066443,9.908823292125648,6.424869023905388,6.440946540632921,4.152613470346076,0
What is Data Science? | Complete RoadMap | Simply Explained,jtn-hRJjl68,2021-11-11,data science,44518,1273,1058423,500.3,5003,10,1.9,9,0,1,2021,11,3,0,286,59,8,0,1,0,0,0.1702127659574468,0,42.06068840151811,1.2027327448477594,0.028595174985399166,0.9,0.0,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.872291567262753,10.703671343322297,7.149916836132109,8.517992871586802,6.2172047242694575,0
How to learn data science in 2022 (the minimize effort maximize outcome way),Axu4tJl8gbM,2020-12-26,data science,71,2,911,127.2,1272,10,2.0,10,0,0,2020,12,5,1,606,76,13,0,0,0,0,0.017241379310344827,1,77.93633369923161,2.1953896816684964,0.028169014084507043,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.815639990074331,4.276666119016055,1.0986122886681098,7.149131598557407,4.853591544486569,0
What is Data Science?,t8JRidxZCXU,2021-06-07,data science,16225,454,510592,153.5,1535,10,1.8,8,0,2,2021,6,0,0,443,21,4,0,1,0,0,0.17647058823529413,0,31.776839433441964,0.8891639508648783,0.02798151001540832,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.143328074334011,9.69437017295501,6.12029741895095,7.336936913707618,5.0401940963378005,0
How Data Science Helps Small Businesses,Q_6o8l5aEWg,2022-08-24,data science,3759,67,151345,0.0,0,2,1.0,0,0,2,2022,8,2,0,0,39,6,0,0,0,0,0.17647058823529413,0,24.837292279229573,0.4426971488982127,0.01782388933226922,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.927323885293218,8.23217423638394,4.219507705176107,0.0,0.0,0
Work Week In My Life | Data Scientist at Spotify,nLPve1gGSMU,2022-05-06,data science,55097,1543,2287752,144.6,1446,10,2.0,10,0,0,2022,5,4,0,110,48,9,0,0,0,0,0.21052631578947367,0,24.083467089090075,0.6744612178243096,0.028005154545619543,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.64308067110886,10.916868696841577,7.342131730584722,7.277247726631484,4.980863135762585,0
Statistics for Data Science Full Course | Probability and Statistics for Engineers | Great Learning,innk6tpRCW0,2020-12-27,data science,2313,230,95826,11.2,112,10,1.9,9,0,1,2020,12,6,1,605,99,13,0,0,0,0,0.12048192771084337,0,24.137499217331413,2.400183666228372,0.09943795936013834,0.9,0.0,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.470299761411072,7.746732907753622,5.442417710521793,4.727387818712341,2.501435951739211,0
AI VS ML VS DL VS Data Science,k2P_pHQDlp0,2019-11-26,data science,2180,170,31289,234.4,2344,10,1.8,8,0,2,2019,11,1,0,1002,30,8,0,0,0,6,0.6086956521739131,0,69.67304803605101,5.433219342260858,0.0779816513761468,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.351053836662928,7.687538766201629,5.14166355650266,7.76004068088038,5.461286194826176,0
DO NOT STUDY Data Science and Business Analytics IF...,gUukBKtwjQo,2022-05-09,data science,2350,162,72414,26.2,262,10,1.5,5,0,5,2022,5,0,0,107,54,9,0,0,0,4,0.37209302325581395,0,32.45228823155743,2.237136465324385,0.06893617021276596,0.5,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.190168739234958,7.762596048540069,5.093750200806762,5.572154032177765,3.3032169733019514,0
Data science - كل ما تود معرفته عن مجال علم البيانات,PD8VGZjfI9Y,2021-09-02,data science,8896,225,304816,0.8,8,10,1.1,1,0,9,2021,9,3,0,356,52,10,0,0,0,0,0.09090909090909091,0,29.184819694504224,0.7381502283344706,0.02529226618705036,0.1,0.0,0.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.627466875517516,9.093469420244768,5.420534999272286,2.1972245773362196,0.5877866649021191,0
Do this to get a data science job abroad,IpawPa1e2o0,2021-01-10,data science,4869,218,101255,3.4,34,10,1.4,4,0,6,2021,1,6,1,591,40,9,0,0,0,0,0.03125,0,48.086514246210065,2.1529800997481607,0.04477305401519819,0.4,0.0,0.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.525407242472284,8.490849216076635,5.389071729816501,3.5553480614894135,1.4816045409242156,0
Live Day 1- Introduction To statistics In Data Science,11unm2hmvOQ,2022-01-22,data science,39458,744,961789,23.5,235,10,1.9,9,0,1,2022,1,5,1,214,54,9,0,0,0,0,0.1590909090909091,1,41.02563036175294,0.7735584416124535,0.01885549191545441,0.9,0.0,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.776551410599678,10.583017437136888,6.61338421837956,5.4638318050256105,3.1986731175506815,0
How I Would Learn Data Science in 2022 (If I Could Start Over),65yXoFc5stI,2022-01-01,data science,33471,1176,855620,14.2,142,10,1.8,8,0,2,2022,1,5,1,235,62,13,0,0,0,0,0.25,1,39.11900142586662,1.3744419251536897,0.03513489289235457,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.659582800068707,10.418464547424595,7.0707241072602764,4.962844630259907,2.7212954278522306,0
1 Year of Learning Game Development In 6 Minutes,_tE4phLuGyA,2022-04-06,game development,30398,954,720075,296.1,2961,10,2.0,10,0,0,2022,4,2,0,140,48,9,0,0,0,0,0.15789473684210525,1,42.21504704371072,1.3248619935423394,0.03138364366076716,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.487112040977198,10.322164992116427,6.86171134048073,7.993619994827744,5.694068782468562,0
Game development is HARD,WH4ccUV2VCU,2022-01-21,game development,33529,699,677081,1230.7,12307,10,1.3,4,1,5,2022,1,4,0,215,24,4,0,0,0,1,0.23809523809523808,0,49.51992449943212,1.0323727884846865,0.020847624444510722,0.4,0.1,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.425547667159368,10.420195839460273,6.551080335043404,9.418004736441933,7.116150607947438,0
How I Learned To Make Games | One Year of Indie Gamedev,naES42NxbyY,2021-04-23,game development,11496,324,318051,508.7,5087,10,1.7,7,0,3,2021,4,4,0,488,55,11,0,0,0,0,0.23255813953488372,0,36.14514653310318,1.0187045473839103,0.028183716075156576,0.7,0.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.669970170406625,9.34984141075374,5.783825182329737,8.534640105019959,6.233822317345996,0
Game Development for Noobs | Beginner Guide,7C92ZCnlmQo,2020-04-03,game development,6314,373,181931,690.2,6902,10,1.6,6,0,4,2020,4,4,0,873,43,6,0,0,0,0,0.1388888888888889,0,34.70546525880691,2.0502278336292328,0.05907507127019322,0.6,0.0,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.111388269869583,8.750683034784592,5.924255797414532,8.839711378703475,6.5384292174898455,0
3 Months of Learning Game Development,x5wndRdBowo,2022-01-26,game development,8491,613,202934,68.8,688,10,1.7,8,1,1,2022,1,2,0,210,37,6,0,0,0,0,0.12903225806451613,1,41.841189746420014,3.0206865286250704,0.07219408785773171,0.8,0.1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.22064100970557,9.046879822823147,6.419994928147142,6.535241271013659,4.2456340097683265,0
1 Year Of Learning Game Development In Unity...,c-aEBxGPLB0,2022-06-18,game development,6770,537,137791,10.4,104,10,2.0,10,0,0,2022,6,5,1,67,47,8,0,0,0,0,0.19444444444444445,1,49.13238165047064,3.8972066390402857,0.0793205317577548,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.833500580724035,8.820404065485645,6.2878585601617845,4.653960350157523,2.4336133554004498,0
How I became a Game Developer with ZERO Coding &amp; Design Experience + Tips,aWr95b6e73I,2022-06-19,game development,52388,2362,691573,44.8,448,10,1.8,8,0,2,2022,6,6,1,66,77,13,0,0,0,1,0.19672131147540983,0,75.75194520318173,3.415402278573629,0.04508666106742002,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.446725438099639,10.866451924607954,7.767687277186908,6.1070228877422545,3.824284091120139,0
2 Years of Learning Game Development (FPS Indie Game),7QuQa2jX6qI,2022-07-16,game development,30071,1490,405989,90.0,900,10,1.9,9,0,1,2022,7,5,1,39,53,9,0,0,0,1,0.21428571428571427,1,74.06850924532438,3.670050173773181,0.04954939975391573,0.9,0.0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.914083807738661,10.311349785244014,7.307202314764738,6.803505257608338,4.51085950651685,0
The mistake every new game developer makes (Developing 2),ZMbIvmv25u0,2021-10-15,game development,16028,344,283172,805.5,8055,10,1.5,7,2,1,2021,10,4,0,313,57,9,0,0,0,0,0.043478260869565216,1,56.60164140522368,1.214809373808145,0.021462440728724733,0.7,0.2,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.553813297273601,9.68215486062588,5.84354441703136,8.994172434398399,6.692703897565264,0
